,links
2525,https://shopee.sg/MOIST-DIANE-Miracle-You-Damage-Repair-Treatment-450ml-i.195238920.8049386679?sp_atk=b1f30b3d-a398-4a83-98f4-57f79356d96b
2526,https://shopee.sg/Sebamed-Clear-Face-Starter-Kit-1-Set-i.195238920.6979779015?sp_atk=ef7cd9ea-bd34-4f00-982a-2cd19be024d1
2527,https://shopee.sg/Vichy-Uv-AntiDullness-BB-Cream-SPF50-40ml-i.195238920.6078246226?sp_atk=63c3b1f0-f5ea-4560-bfb4-8829aec4e8d4
2528,https://shopee.sg/Salonpas-Supporter-Elbow-M-1-piece-i.195238920.4279922128?sp_atk=6a1d6a80-d72f-4561-b3a8-8b5d3bc26caa
2529,https://shopee.sg/BIFESTA-Cleansing-Sheet-Brightup-46-Sheets-i.195238920.3788011430?sp_atk=d9d8c36c-56ce-4269-aed0-c42eaea7bd04
2530,https://shopee.sg/Uriage-Gyn-Phy-Refreshing-Gel-Intimate-Hygiene-200Ml-i.195238920.2919617005?sp_atk=80e2fccb-21f8-4d70-88d8-4737c9f57136
2531,https://shopee.sg/Kose-Cosmeport-Je-Laime-Amino-Algae-Rich-Moist-Smooth-Treatment-500Ml-i.195238920.11801552340?sp_atk=d12a1491-5ae1-493d-a29f-5d2b7bf8cde3
2532,https://shopee.sg/L'OREAL-PARIS-MEN-EXPERT-Men-Expert-Hydra-Energetic-Multi-Action-8-Gel-Cream-Moisturiser-50ml-i.195238920.11600517998?sp_atk=7fbea4ac-f102-4c74-bc32-752f032aae7d
2533,https://shopee.sg/CAREFREE-Breathable-Scented-Shower-Fresh-Liners-42-Pieces-i.195238920.10801507260?sp_atk=6eebbde5-b164-4cd3-a526-2a2176bdc0ba
2534,https://shopee.sg/LOREAL-PARIS-Hair-Expert-EverCreme-Deep-Nourish-Conditioner-250ml-i.195238920.9949376752?sp_atk=2825e8e2-1e00-4d37-ae4a-32d5bfad421b
2535,https://shopee.sg/Biore-Facial-Foam-Extra-Moist-130G-i.195238920.9516873864?sp_atk=7291d997-1dcf-40ee-b374-b03cb1de73f2
2536,https://shopee.sg/Sebamed-Olive-Face-And-Body-Wash-200Ml-i.195238920.9217021111?sp_atk=0e4a35c9-4eeb-4d45-a300-8de37fc91349
2537,https://shopee.sg/Silkygirl-Long-Wearing-Eyeliner-1-(Black)-1S-i.195238920.9217015941?sp_atk=7d835258-32a2-4d0b-a3e1-d2953ac50c4b
2538,https://shopee.sg/Senka-Perfect-Aqua-Rich-Mask-Extra-Moist-1Pc-i.195238920.9216874139?sp_atk=ca033fe0-ac0e-400a-936b-47fee96b64f4
2539,https://shopee.sg/SMILE-Organic-Bugs-Patch-Chemical-Free-Safe-for-Babies-(Last-Up-to-6hours)-27s-i.195238920.9061643064?sp_atk=6f63b4d5-1ef4-4c6b-932e-9890e3bf6f8b
2540,https://shopee.sg/ACCU-CHEK-Instant-Test-Strip-50s-i.195238920.8817297012?sp_atk=720ddd00-0152-4a5c-9544-3a519129d28c
2541,https://shopee.sg/COLLAGEN-BY-WATSONS-White-Regeneration-Day-Lotion-SPF-35-50ml-i.195238920.8750945925?sp_atk=814f95c7-ec2c-48aa-b291-a998a87ba9ae
2542,https://shopee.sg/Maybelline-Fashion-Brow-Ultra-Fluffy-Br1-i.195238920.8616990222?sp_atk=f8c5425c-c1c8-44da-9adb-dca1f6fb7aa2
2543,https://shopee.sg/T3-Acne-Care-Cleanser-150ml-i.195238920.8317227648?sp_atk=f02831ff-8a03-4050-a86f-0c044846ece9
2544,https://shopee.sg/PIGEON-Baby-Water-Wipes-3in1-3x80wipes-i.195238920.8228534473?sp_atk=560b61fa-a545-4ce8-907d-c3156697d927
2545,https://shopee.sg/Sebamed-Antidry-Night-Intensive-Cream-50Ml-i.195238920.8017016602?sp_atk=e3657ce3-89e1-4ce0-b835-d4ee7b17cab8
2546,https://shopee.sg/Sinupret-Children's-Syrup-(Clear-Airways-Mucus)-100ml-i.195238920.7978545223?sp_atk=1871dac3-d188-42e4-b8ab-22b5cc570869
2547,https://shopee.sg/Gatsby-Moving-Rubber-Spiky-Edge-15g-i.195238920.7721348999?sp_atk=00598383-801c-444c-947c-73ceb75a5646
2548,https://shopee.sg/NIVEA-Deodorant-Roll-on-Invisible-Black-White-(Clear)-i.195238920.7387519694?sp_atk=e24794e9-b4c2-43f5-aa70-e8b4295bfd02
2549,https://shopee.sg/Schick-Exacta2-Sensitive-Women-Disposable-Non-Slip-Ribber-Grip-Razor-5S-2-Thin-Blades-i.195238920.7379769959?sp_atk=3d7865a8-3d67-483b-960f-abd86dd695a2
2550,https://shopee.sg/L'OREAL-PARIS-SKINCARE-Aura-Perfect-Milky-Foam-Cleanser-(Evens-Skintone)-100ml-i.195238920.6979834088?sp_atk=74e935dd-d13b-4a37-b912-2e10b1cd02b7
2551,https://shopee.sg/FUTURO-Odor-Resistant-Precision-Fit-Elbow-Support-1s-i.195238920.6783396539?sp_atk=44b46e46-e168-4e0e-8616-32936b317f27
2552,https://shopee.sg/TSUBAKI-Dry-Shampoo-180ml-i.195238920.6687484306?sp_atk=0851c337-a057-4440-90b1-0b686d5e49ce
2553,https://shopee.sg/Eucerin-Ultrawhite-Spotless-Body-Lotion-250Ml-i.195238920.6379832351?sp_atk=8951010a-57dd-4cfb-9c02-007bb6135cdb
2554,https://shopee.sg/ELGYDIUM-Multi-Action-Toothpaste-Gel-For-Tooth-Decay-75ml-i.195238920.6287919319?sp_atk=fb4bc135-888f-4a95-b643-5e923d2517ca
2555,https://shopee.sg/Eucerin-Hyaluron-Filler-Elasticity-Night-Cream-50Ml-i.195238920.6079838733?sp_atk=20b95b58-fd35-409e-9acf-082b4588bf81
2556,https://shopee.sg/Vedo-Luv-Mini-Vibe-Into-You-Indigo-1-Piece-i.195238920.5978603322?sp_atk=11519b73-5e08-4393-af9c-52a8614e364c
2557,https://shopee.sg/Veet-Inshower-Cream-Dry-150Ml-i.195238920.4979776098?sp_atk=7bd442de-da9a-4fca-9ee0-a98555d2b64d
2558,https://shopee.sg/Youguth-Probiotics-Silver-Up-30s-i.195238920.4978577877?sp_atk=a2c206d6-6324-4df2-9180-6f49546fe9b4
2559,https://shopee.sg/LUCIDO-L-Argan-Rich-Oil-Rich-Moisture-60ml-i.195238920.4887521227?sp_atk=886b48f9-6aa3-4028-b4a2-af57ec615631
2560,https://shopee.sg/PIGEON-Softouch-Nipple-(LL)-2s-i.195238920.4383151463?sp_atk=2c8b514a-00f5-49b4-8d13-c1812a96fc7e
2561,https://shopee.sg/URIAGE-Roseline-Creme-40ml-i.195238920.4321349751?sp_atk=1a68467b-9cbf-4cdf-9999-6e911e9194ac
2562,https://shopee.sg/SABORINO-Morning-Facial-Sheet-Mask-Fresh-White-28-Pieces-i.195238920.4121349763?sp_atk=61ca3707-4082-4b35-bd2e-5100cdf17075
2563,https://shopee.sg/CEZANNE-Twist-up-Eyebrow-with-Spiral-Brush-01-Light-Brown-1s-i.195238920.4087909694?sp_atk=3a08b222-f5af-4ca5-84b7-06c8522777d8
2564,https://shopee.sg/Suisai-Beauty-Clear-Micro-Wash-130g-i.195238920.3978689418?sp_atk=f79d538f-9b89-4082-b38c-346a8d3726d8
2565,https://shopee.sg/Neutrogena-Liquid-Pure-Mild-Facial-Cleanser-i.195238920.3779872045?sp_atk=6e363252-8fa9-4e1d-8f05-e896c3502048
2566,https://shopee.sg/L'Oreal-Paris-Makeup-False-Lash-Miss-Manga-Mascara-(Waterproof)-i.195238920.3005561776?sp_atk=ca90efd5-37e8-41b2-8f3e-1c62094b0f09
2567,https://shopee.sg/Harpic-Power-Plus-10X-Max-Clean-Original-Odour-(Kills-99.9-Germs)-450Ml-i.195238920.12433387127?sp_atk=507bd723-05ac-4ee8-8958-86380a5c39d4
2568,https://shopee.sg/Utena-Puresa-Sheet-Mask-Collagen-5's-i.195238920.7078290994?sp_atk=3f9fc637-68e3-49b1-8c28-552e345fd1b2
2569,https://shopee.sg/CEZANNE-Palette-Concealer-Natural-Brown-1s-i.195238920.9850943588?sp_atk=d4c151a4-3176-4e2e-a988-9118241cfc99
2570,https://shopee.sg/Watsons-First-Aid-Box-A-i.195238920.12705320453?sp_atk=7b4b1b84-9710-4698-810e-05027358ab8d
2571,https://shopee.sg/COLLAGEN-BY-WATSONS-White-Regeneration-Purifying-Peeling-Gel-100g-i.195238920.10701516384?sp_atk=ed85b38a-0a9b-4a21-ac0a-8f68491f45a6
2572,https://shopee.sg/Tena-Absorbent-Underpad-Size-M-(60cm-x-40cm)-15s-i.195238920.13029007256?sp_atk=19b7dfd3-17ab-42be-86e6-41e7d0de284d
2573,https://shopee.sg/RENE-FURTERER-Forticea-Energizing-Shampoo-600ml-i.195238920.9249188140?sp_atk=02fd3f12-8019-40a6-8f87-befd4ee70d9b
2574,https://shopee.sg/Kose-Clear-Turn-Whitening-Mask-Ha-D-i.195238920.7418647650?sp_atk=94bc841d-1430-411d-b689-fe65b6be7b73
2575,https://shopee.sg/Klorane-Magnolia-Shampoo-400ml-i.195238920.4821349942?sp_atk=6b43735c-2ad8-4ff7-a673-e6c5f46f5984
2576,https://shopee.sg/SALLY-HANSEN-Good.-Kind.-Pure.-310-Pomegranate-Punch-10ml-i.195238920.8549206802?sp_atk=21fe2bdc-b0d7-4494-ac61-a3ac62ec61cd
2577,https://shopee.sg/BORSCH-MED-Bai-Feng-Wan-with-Pearl-60-Tablets-i.195238920.9450923811?sp_atk=7238c079-3f45-442a-b02e-c70aa8bf3cb0
2578,https://shopee.sg/URIAGE-Hyseac-3-Regul-Global-Skincare-40ml-i.195238920.3987579820?sp_atk=24135073-e128-4c57-a54c-277680ac612b
2579,https://shopee.sg/Gatsby-Gatsby-Moving-Rubber-Extreme-Mat-80G-i.195238920.8750881408?sp_atk=502421d6-61b6-4ed0-ac54-3b7ffa84b614
2580,https://shopee.sg/FYBOGEL-Orange-Sachet-30s-i.195238920.6709140162?sp_atk=390a8cd3-dffc-44df-9a09-751c72ef1810
2581,https://shopee.sg/TSUBAKI-Premium-Repair-Haircare-Packset-Christmas-Gift-Set--i.195238920.13944223473?sp_atk=a0a0682e-688c-422a-8ee8-419ffe1ee781
2582,https://shopee.sg/NATURALS-BY-WATSONS-Nature-by-Argan-Revitalising-Hand-Wash-Hand-Cream-30ml-Packset-Christmas-Gift-Set--i.195238920.13944222157?sp_atk=a86b02f5-61b8-4445-8bac-798375617476
2583,https://shopee.sg/CATH-KIDSTON-Bluebells-Travel-Size-Hand-Cream-Wild-Barley-Meadows-Trio-Packset-30ml-x-3s-Christmas-Gift-Set--i.195238920.13743946640?sp_atk=9d9c07f2-c520-4eec-8c25-0ab9c2a5a3cd
2584,https://shopee.sg/WATSONS-Body-Earth-Body-Care-Packset-Christmas-Gift-Set--i.195238920.13344234467?sp_atk=50f554ae-b991-415e-b57b-af2e377bab9a
2585,https://shopee.sg/CATH-KIDSTON-Keep-Kind-Travel-Size-Hand-Cream-Shea-Butter-Trio-Packset-30ml-x-3s-Christmas-Gift-Set--i.195238920.13144234892?sp_atk=8c26e627-b6fd-4147-b7dc-2d01a3ff4e48
2586,https://shopee.sg/BIODERMA-Limited-Edition-Sensibio-H2O-Micellar-Water-Reverse-Pump-Makeup-Remover-850ml-Free-100ml-Sensibio-Gel-Moussant-i.195238920.13044253124?sp_atk=5e2cf396-060d-4b9f-9a55-830ae09d0986
2587,https://shopee.sg/CATH-KIDSTON-Keep-Kind-Triple-Milled-Soap-Hanging-Matchbox-Kind-100g-Christmas-Gift--i.195238920.12644231752?sp_atk=62c77f58-dcf8-4808-9be5-1c46a5f0b924
2588,https://shopee.sg/CANMAKE-Stay-On-balm-rouge-16-i.195238920.4887899563?sp_atk=6b24ea2c-185f-45cd-9080-53c03da34dc9
2589,https://shopee.sg/DR-JART-Cicapair-Re-cover-SPF-30-PA-50ml-i.195238920.4687908977?sp_atk=96bdf462-b423-45fb-894e-990dd20317c7
2590,https://shopee.sg/BANILA-CO-Clean-it-Zero-Cleansing-Balm-Nourishing-100ml-i.195238920.8150985840?sp_atk=c875d7e3-4d95-4788-a8d8-e2285f4ecfc9
2591,https://shopee.sg/Centrum-Silver-Twin-Pack-2x100-Tablets-i.195238920.7479939399?sp_atk=96e7d167-fc7e-4833-86e7-9924565cab79
2592,https://shopee.sg/NIVEA-Deo-(M)-Stick-Dry-Impact-40ml-i.195238920.3587625109?sp_atk=a2b3b608-25ed-4efc-8149-7bad91d60ff5
2593,https://shopee.sg/Vichy-Normaderm-PhytoSolution-Mattifying-Mist-100ml-i.195238920.9211981901?sp_atk=24fde412-56f2-4ce0-afc2-92bb5280f706
2594,https://shopee.sg/Dolly-Wink-Eyelash-No.2-Sweet-Girly-1S-i.195238920.8817021151?sp_atk=4c959268-e944-4e3a-8e95-6b269e40b993
2595,https://shopee.sg/Thayers-Cucumber-Facial-Mist-237ml-i.195238920.5178244782?sp_atk=d93e747d-f046-4254-8155-5ed48b786212
2596,https://shopee.sg/Salonpas%C2%AE-Temporary-Pain-Relief-Gel-30g-i.195238920.9517618133?sp_atk=bbf88ce0-3123-4d58-b620-e7113c1a253d
2597,https://shopee.sg/Dr.-Wu-Uv-Extreme-Protect-Lotion-Spf50-Pa-(For-Normal-Combination-Skin)-50Ml-i.195238920.11762252119?sp_atk=5ff71d2e-5a12-4b37-bd96-2de2032919d6
2598,https://shopee.sg/MENTHOLATUM-LINE-Friends-Corny-Fruity-Lip-Balm-Strawberry-3.5g-i.195238920.9549376952?sp_atk=46963377-d10d-49a6-9911-11fb16a4f3dd
2599,https://shopee.sg/Ocean-Health-Ginkgo-Biloba-2500mg-Tab-2x60s-i.195238920.9417619449?sp_atk=d9e6903e-bbef-42f3-9e82-a0fb2311efaf
2600,https://shopee.sg/Vitabiotics-Feroglobin-B12-Capsules-(Reduce-Tiredness-Fatigue)-30s-i.195238920.7578550311?sp_atk=8d099ca3-f174-47dc-8c2a-39b5a6e9e9c3
2601,https://shopee.sg/Sebamed-Soap-Free-Cleansing-Bar-(Sensitive-Normal-To-Oily-Skin)-150G-i.195238920.5779774176?sp_atk=8323ec7b-d463-41c6-8a74-075850c9df7a
2602,https://shopee.sg/Lifree-Ultra-Slim-Adult-Pants-Low-Waist-Size-Xl-(For-90Cm-125Cm)-9S-i.195238920.11962340655?sp_atk=8cadad27-e01e-4c5e-bd5c-809012a60c49
2603,https://shopee.sg/Tena-Lady-Super-30's-i.195238920.10759844938?sp_atk=11395fdb-754c-458a-9b07-2c4e312ad8b8
2604,https://shopee.sg/Tena-Slip-Plus-Adult-Diaper-Size-M-12s-x-6-(per-carton)-i.195238920.13228912837?sp_atk=7c8d98bd-2153-48fa-ace7-89c9246d8c2b
2605,https://shopee.sg/Kinohimitsu-Collagen-Nite-50ml-x-10s-i.195238920.9817635032?sp_atk=36b8a08c-2ac1-478b-b794-8c000ebc35bc
2606,https://shopee.sg/DR.-G-A-Clear-Foam-Cream-Ex-150ml-i.195238920.11701471169?sp_atk=54dd57b6-d835-42e1-8e0f-8c726c9d7053
2607,https://shopee.sg/DULCOLCAX-Tablets-5Mg-30'S-Bisacodyl-i.195238920.4709140552?sp_atk=93546deb-ce30-4519-a709-1b9df7436a94
2608,https://shopee.sg/EMBRYOLISSE-Lait-Cr%C3%A8me-Sensitive-(Soothe-Nourish-and-Moisturize-Easily-Damaged-Skin)-100ml-i.195238920.2952591710?sp_atk=d3aa4bff-f138-4d23-87f2-f7692a63246a
2609,https://shopee.sg/BLACKMORES-Bio-C-1000mg-31s-i.195238920.11801473198?sp_atk=244c9c3f-d079-4bae-aad3-01976e260c49
2610,https://shopee.sg/La-Roche-Posay-Uvidea-Xl-Melt-In-Bb-Cream-Spf-50-Shade-01-Pink-Undertone-30Ml-i.195238920.9916869256?sp_atk=4c3f055c-6456-45e2-95b6-41b8e6e7a418
2611,https://shopee.sg/Kindernurture-Kinder-Focus-Fish-Oil-Strawberry-Lemonade-60ml-i.195238920.2920397228?sp_atk=4bcc615b-2cc0-4215-946b-d5f128946c8e
2612,https://shopee.sg/EGO-QV-Baby-Gentle-Wash-250g-i.195238920.11701498510?sp_atk=c0fb314c-2c23-4d3d-97e5-a744c5f44999
2613,https://shopee.sg/PERIPERA-Double-Long-Wear-Cover-Concealer-02-Natural-Beige-1s-i.195238920.8917232282?sp_atk=b34bfc8b-1e60-442f-bc63-d25bbbf0d810
2614,https://shopee.sg/MAYBELLINE-Super-Stay-Concealer-Light-Medium-18-(7ml)-i.195238920.7179833953?sp_atk=a01e938f-906c-4bb7-a0ca-9599004f06e4
2615,https://shopee.sg/Dr.-Wu-Hydrating-Toner-Light-150Ml-i.195238920.2919613369?sp_atk=b3f88f07-bba9-42a2-be9c-8f928338d869
2616,https://shopee.sg/Biore-Facial-Foam-Scrub-130G-i.195238920.9217015973?sp_atk=80a27673-65cc-4c3f-aaca-0fcccc418cb7
2617,https://shopee.sg/Bio-Essence-Bio-Renew-Oil-Control-Exfoliating-Gel-60G-i.195238920.8517016219?sp_atk=fcd01341-841b-4e74-83e1-a7c70477bcb5
2618,https://shopee.sg/L'Oreal-Paris-Excellence-Fashion-P66-Intense-Spicy-Red-1-Piece-i.195238920.8250881668?sp_atk=c6f71e87-0cd6-4e34-bc42-7c7a5326e0f5
2619,https://shopee.sg/LUCIDO-L-Arrange-Fix-Wax-60g-i.195238920.10300516776?sp_atk=35c45ad4-271c-464a-ae26-97b7b994b13f
2620,https://shopee.sg/Silkygirl-Magic-Bb-Oil-Control-Pure-Fresh-Powder-Natural-i.195238920.9917016472?sp_atk=577a46ca-4855-455f-b6f8-b5de76dbdd36
2621,https://shopee.sg/Hada-Labo-Whitening-Perfect-Gel-80G-i.195238920.9816873541?sp_atk=6f8ec573-99c9-4dc6-823f-bec5e7e574c2
2622,https://shopee.sg/Clear-Last-Face-Compact-Powder-High-Cover-Medicated-Ochre-i.195238920.3005438005?sp_atk=61cf38f8-0c61-4ae5-a68e-28c9b0bd4eb2
2623,https://shopee.sg/Heroine-Make-Long-Curl-Advanced-Film-No-01-Black-1S-i.195238920.7479783435?sp_atk=27cc6bf1-3001-4dec-9f22-00547a4389a7
2624,https://shopee.sg/Gillette-Proglide5-Starter-Pack-(Handle-1S-Blades-4S-Free-Hygiene-Cap-1S)-i.195238920.9050874752?sp_atk=f451cca8-b10d-4d01-a533-bfc2de1d2b66
2625,https://shopee.sg/NATURALS-BY-WATSONS-Argan-Vera-Body-Lotion-490ml-i.195238920.10600518336?sp_atk=b28fab36-6aa2-4c40-a8e8-3d0821a406e4
2626,https://shopee.sg/Rimmel-Match-Perfection-Foundation-Neutral-Beige-30Ml-i.195238920.13833328280?sp_atk=bf8f783d-d9da-4411-a65c-08535a09c4e1
2627,https://shopee.sg/Bio-Essence-Celebritys-Choice-Inchloss-Body-Sculpting-Cream-200G-i.195238920.7579741537?sp_atk=96c8f58d-bf20-4615-a190-1680079c4170
2628,https://shopee.sg/Eau-Thermale-Avene-Hydrance-Light-Hyration-Kit-i.195238920.3005437887?sp_atk=503844a1-87a7-4bee-9a28-d37cbef4a4ba
2629,https://shopee.sg/CANMAKE-Poreless-Clear-Primer-i.195238920.6987907439?sp_atk=5a7d4753-9c6f-4820-b6f2-a7f5a63f1c82
2630,https://shopee.sg/Estee-Lauder-Micro-Essence-Skin-Activating-Treatment-Lotion-200ml-i.195238920.9912174603?sp_atk=35b11e8e-dfa9-4c55-a921-c6687ae78588
2631,https://shopee.sg/Za-Byebye-Shine-Power-Light(1-piece)-i.195238920.5078279783?sp_atk=a724436f-308f-477f-98cf-14b95208d34f
2632,https://shopee.sg/Mentho-Deep-Heat-X-Str-1.25Oz-i.195238920.3207909848?sp_atk=6a96d29d-0dc6-41ae-86e0-9f53b5700fd7
2633,https://shopee.sg/Strataderm-Professional-Scar-Therapy-Gel-(For-Old-and-New-Scars)-5g-i.195238920.2915094776?sp_atk=ddc67c92-121c-44a1-b668-574d2b96c13a
2634,https://shopee.sg/DAENG-GI-MEO-RI-Vitalizing-Nutrition-Hair-Cap-35g-i.195238920.4387921529?sp_atk=6206d277-892e-44b5-a3d1-a913da6708c9
2635,https://shopee.sg/COLLAGEN-BY-WATSONS-White-Regeneration-Cottony-Facial-Mask-1s-i.195238920.8650971837?sp_atk=2fc267aa-2706-4e0a-9704-8e2304699203
2636,https://shopee.sg/Scholl-Heel-Leather-Liner-1-Pair-i.195238920.5179927894?sp_atk=7080f499-a186-4b64-a8d6-eae4aa109dd8
2637,https://shopee.sg/EUCERIN-Hylauron-Filler-Starter-Kit-consist-Ampoules-5ml-x-6-Day-Cream-20ml-Night-Cream-20ml-i.195238920.10806145004?sp_atk=8d52bc09-dbe8-4245-8a40-7f4ca4881256
2638,https://shopee.sg/NUTRABLISS-BY-WATSONS-Natural-Raw-Walnuts-(Unsalted)-180g-i.195238920.7787525117?sp_atk=e2182e5c-8c5d-4bdd-b153-f0684875483c
2639,https://shopee.sg/Eau-Thermale-Avene-Trixera-Nutri-Fluid-Face-and-Body-Balm-(For-Hydration-and-Protects-Dry-and-Sensitive-Skin)-200ml-i.195238920.7778283326?sp_atk=d87b5e88-7d0a-4443-be98-53f01765b81f
2640,https://shopee.sg/NUTRABLISS-BY-WATSONS-Natural-Raw-Almonds-(Unsalted)-180g-i.195238920.6687530327?sp_atk=34dfb48f-03fb-4124-8519-c6ea3f03da5c
2641,https://shopee.sg/CUREL-Shampoo-420Ml-i.195238920.6021384491?sp_atk=eae35b05-7a15-4c28-b2bb-e567f3ec990e
2642,https://shopee.sg/GLAM-PRO-BY-MANICARE-No.66-Charlotte-Magnetic-EyeLashes-Natural-1pair-i.195238920.11600517364?sp_atk=a795f63f-b4c6-45ac-99d5-b9e2d535200d
2643,https://shopee.sg/Maybelline-Maybelline-Clear-Smooth-Face-Powder-Honey-i.195238920.8517021743?sp_atk=30c05ada-46c1-4659-952a-6dfc3a4be8cb
2644,https://shopee.sg/Maybelline-Fit-Me-Loose-Powder-Medium-Deep-20G-i.195238920.9916868846?sp_atk=49c50d4a-e52c-4cbc-bc24-7a93cf6f6c11
2645,https://shopee.sg/Heroine-Make-Long-Stay-Powder-High-Cover-1S-i.195238920.9816873987?sp_atk=84f42a6d-73cf-4a96-926e-e781d5148f99
2646,https://shopee.sg/Silkygirl-Shine-Free-Loose-Powder-(Natural-Light)-1S-i.195238920.8316874370?sp_atk=e2f4be2b-b229-4593-bbcb-003d637a31ad
2647,https://shopee.sg/L'OREAL-PARIS-SKINCARE-Aura-Perfect-Clinical-Derm-Aura-Serum-(Expert-Spot-Corrector-Evens-Tone)-30ml-i.195238920.9816868911?sp_atk=85821dd8-360f-4eaa-a532-b871c2bb84ba
2648,https://shopee.sg/La-Roche-Posay-Pigmentclar-Serum-30Ml-i.195238920.9016874301?sp_atk=80060dc3-685f-4012-aad2-522d9a7b3f55
2649,https://shopee.sg/L'Oreal-Paris-Skincare-Cny-Revitalift-Hyaluronic-Acid-Plumping-Fresh-Mix-Serum-Mask-Sheets-5S-i.195238920.8516979496?sp_atk=52bebd7e-2127-49fc-8a7b-a7171d988f1c
2650,https://shopee.sg/L'Oreal-Paris-Skincare-Youth-Code-Ferment-Pre-Essence-30Ml-i.195238920.5379747945?sp_atk=a949fd6c-bbb6-40e7-ba25-71c91f1bebf0
2651,https://shopee.sg/Bio-Essence-Bio-Gold-Radiance-Cleanser-100G-i.195238920.9617016167?sp_atk=9c436355-c7ff-4ab2-9e9f-ebcae8a1aedf
2652,https://shopee.sg/Clean-Clear-Deep-Action-Cleanser-100Ml-i.195238920.8916869615?sp_atk=3d0fddec-c9a4-4fcb-b700-74ca751c10f3
2653,https://shopee.sg/Bio-Essence-Bio-Bird%E2%80%99S-Nest-Collagen-Cleanser-100G-i.195238920.8017020968?sp_atk=4a01861a-dfc7-4a8c-9e05-fc7061d6801b
2654,https://shopee.sg/LIESE-Creamy-Bubble-Color-Ash-Brown-1-Box-i.195238920.8149376890?sp_atk=a06122c1-9ccb-4d50-8cd0-b83ef3de48fe
2655,https://shopee.sg/Vagisil-Soothing-Oatmean-Cream-(Soothes-Protect-Sensitive-Intimate-Skin)-15g-i.195238920.12829024250?sp_atk=dcfea21d-74c0-4b12-bb86-6d950d0d0a92
2656,https://shopee.sg/Durex-Condoms-Love-3S-i.195238920.13441440566?sp_atk=218c86a2-d1ea-45ba-930b-77ad6d408d44
2657,https://shopee.sg/ANESSA-Perfect-UV-Sunscreen-Skincare-Milk-12ml-(Not-for-Sale)-i.195238920.14605779910?sp_atk=785039fc-4ca0-46c9-b7c9-83c6333326a7
2658,https://shopee.sg/Omron-Wrist-Blood-Pressure-Monitor-Hem-6161-1S-i.195238920.13841430777?sp_atk=d521bace-bd92-486d-baa7-75789ee76cae
2659,https://shopee.sg/TSUBAKI-Premium-Moist-Haircare-Packset-Christmas-Gift-Set--i.195238920.12744243434?sp_atk=9f616412-c3de-4eb8-a776-270067b1d2cf
2660,https://shopee.sg/Playboy-Epiphany-Premium-Condoms-Sexual-Explosion-12S-i.195238920.12641456087?sp_atk=b106ff65-95f7-4f3f-8214-106009525e90
2661,https://shopee.sg/Omron-Blood-Pressure-Monitor-Hem-6232T-1S-i.195238920.12541456267?sp_atk=cacdf203-0fd5-416c-a457-44a07a6faad3
2662,https://shopee.sg/Playboy-Tripleplay-Condom-Textured-12S-i.195238920.12241456871?sp_atk=cf6b48e7-5b05-4c12-9ae3-64f9d17d1fc2
2663,https://shopee.sg/DHC-Tokyo-Double-Cleanse-Packset-consists-Deep-Cleansing-Oil-200ml-Face-Wash-Powder-50g-Christmas-Gift-Set--i.195238920.12144237365?sp_atk=cdfc8f85-7050-42b2-9214-087b7f5775cf
2664,https://shopee.sg/WATSONS-BIOPHILIA-SPAA-Essence-Body-Travel-Packset-Christmas-Gift-Set--i.195238920.11968465236?sp_atk=1f74bf38-7c57-4688-a659-03099b309469
2665,https://shopee.sg/Okamoto-Sensation-Condoms-12S-3S-i.195238920.10366883585?sp_atk=d9cc3538-8099-4880-9157-b4185357071b
2666,https://shopee.sg/Durex-Condoms-Fetherlite-Elite-12S-i.195238920.9396195486?sp_atk=5ac3ee24-1380-4bbd-afb0-24670e3b1e23
2667,https://shopee.sg/CEZANNE-Cheek-Stick-03-Rose-1s-i.195238920.4387912431?sp_atk=407a082c-5256-4380-b885-7d827d5aef10
2668,https://shopee.sg/Durex-Condoms-Comfort-12S-i.195238920.13941435242?sp_atk=b265ec2d-14b8-4110-a5b5-5ccd1669e1ac
2669,https://shopee.sg/VICHY-LIFTACTIV-Radiance-Booster-Anti-Aging-Skincare-Packset-Christmas-Gift-Set--i.195238920.13844224468?sp_atk=86bae1ef-0532-4a4b-ae07-f69574bb0577
2670,https://shopee.sg/CATH-KIDSTON-Shine-Bright-Bath-Bomb-Favour-On-Ribbon-Red-Berry-Cedar-150g-Christmas-Gift--i.195238920.13343958925?sp_atk=5f4b6d72-6cd5-4f56-8e53-087192cb0cad
2671,https://shopee.sg/Playboy-Blacktie-Premium-Condoms-12S-i.195238920.13241446323?sp_atk=5781c30a-3a4f-4113-908a-0791046f893f
2672,https://shopee.sg/Playboy-Micro-Thin-003-Condoms-12S-i.195238920.13141450879?sp_atk=dd3d37c2-dd39-4bda-be39-b8ae21b1d9fa
2673,https://shopee.sg/Okamoto-Orchid-Ultra-Thin-Condom-3S-i.195238920.13141450602?sp_atk=18a52325-1525-4038-a7af-75fbc481922e
2674,https://shopee.sg/CATH-KIDSTON-Shine-Bright-Travel-Size-Hand-Cream-Red-Berry-Cedar-Trio-Packset-30ml-x-3s-Christmas-Gift-Set--i.195238920.12944234102?sp_atk=9f38fc33-1f75-4fa7-8c71-d87570889d10
2675,https://shopee.sg/Durex-Condoms-Extra-Safe-12S-i.195238920.12741450075?sp_atk=2cda9b52-abd3-4565-a59e-6de427d7a15a
